duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_cre,attack_type
388,tcp,telnet,SF,109,203,1,0,0,0,5,0,4,0,0,5,0,r2l
1671,udp,finger,REJ,9691,1646,1,0,0,1,0,1,2,0,0,0,0,normal
2806,udp,finger,SH,85023,53,0,2,2,4,1,0,3,0,0,3,0,dos
332,udp,ssh,SF,4502,10790,0,0,1,3,1,0,4,0,0,8,0,probe
365,icmp,dns,RSTO,3651,4942,0,1,0,0,0,0,3,0,0,8,0,probe
1336,udp,http,S0,7431,7470,0,1,0,1,0,1,1,0,0,1,4,normal
946,icmp,dns,SH,78373,222,0,2,1,6,0,0,5,0,0,6,2,dos
352,tcp,ftp,SF,631,1580,1,0,0,3,0,1,4,0,1,6,2,u2r
2433,tcp,smtp,REJ,59374,313,0,0,0,1,1,0,2,0,0,7,1,dos
2530,icmp,telnet,REJ,130661,46,0,0,0,3,0,0,2,0,0,3,3,dos
994,tcp,eco_i,RSTR,46205,439,1,2,0,0,0,0,5,0,0,7,0,dos
183,tcp,ftp,SH,136,1171,0,0,0,5,0,1,6,1,0,3,4,u2r
2217,icmp,smtp,SF,21331,159,0,1,1,5,0,0,2,0,0,0,4,dos
424,udp,http,RSTO,1392,13112,0,1,0,2,0,0,3,0,0,2,3,probe
2056,tcp,eco_i,S0,82595,363,0,1,1,6,0,0,0,0,0,3,4,dos
903,icmp,dns,S0,3439,7543,0,1,1,3,0,0,3,0,0,3,2,probe
2792,icmp,smtp,RSTR,21406,207,1,2,1,5,1,0,2,0,0,6,0,dos
1087,udp,dns,RSTR,5304,24344,1,0,1,3,1,1,2,0,0,6,3,probe
151,icmp,ssh,REJ,5021,17172,1,1,0,5,1,1,1,0,0,7,0,normal
461,tcp,ssh,RSTO,785,13561,1,1,0,2,1,1,3,0,0,3,4,probe
194,tcp,ftp,SH,3257,4471,0,1,1,2,0,0,0,0,0,6,4,probe
218,icmp,ftp,SF,2954,4837,0,1,0,3,1,0,4,0,0,9,1,probe
72,tcp,smtp,RSTR,661,1560,1,1,0,3,1,1,8,1,1,8,2,u2r
3732,udp,http,SH,92361,158,0,1,1,3,1,0,2,0,0,9,1,dos
4581,udp,smtp,S0,39006,294,1,2,0,0,1,0,2,0,0,1,1,dos
347,tcp,ftp,RSTR,1400,245,0,0,0,5,1,1,6,0,1,1,0,u2r
772,udp,ftp,REJ,29124,422,1,0,0,5,0,0,3,0,0,8,2,dos
2944,icmp,eco_i,RSTO,54077,117,0,0,1,6,1,0,0,0,0,4,3,dos
278,tcp,finger,REJ,640,339,0,0,0,1,4,0,1,0,0,5,3,r2l
1558,icmp,ssh,RSTR,446,6389,1,0,0,6,1,1,1,0,0,3,0,normal
59,icmp,ftp,RSTR,68,1062,0,1,0,1,4,0,2,0,0,8,0,r2l
1195,tcp,ssh,S0,4540,2216,0,0,0,0,0,1,0,0,0,1,3,normal
930,icmp,ssh,RSTR,2413,9624,1,1,0,4,0,1,0,0,0,0,2,normal
1234,udp,ftp,SH,651,7061,1,1,0,2,0,1,0,0,0,5,1,normal
781,udp,smtp,RSTR,79685,118,1,0,0,5,0,0,2,0,0,5,1,dos
1079,udp,http,S0,3578,7596,1,0,0,6,1,0,3,0,0,9,1,probe
425,udp,finger,SH,1195,356,1,1,0,4,1,1,7,1,1,8,1,u2r
3896,udp,eco_i,SF,139540,242,0,1,2,6,1,0,4,0,0,2,4,dos
1143,tcp,finger,RSTO,658,8237,1,0,0,0,0,1,1,0,0,5,4,normal
179,udp,telnet,S0,435,381,1,1,0,4,5,1,5,0,0,8,1,r2l
556,udp,telnet,RSTR,6744,16365,0,1,1,1,1,0,0,0,0,5,4,probe
1308,tcp,smtp,RSTR,83391,151,0,1,1,5,0,0,1,0,0,8,3,dos
352,udp,ssh,REJ,6844,7317,1,1,0,6,1,1,3,0,0,9,3,probe
940,tcp,http,RSTR,2675,5247,0,0,0,6,1,1,0,0,0,2,3,normal
225,tcp,eco_i,SH,2926,15401,0,0,0,0,0,1,0,0,0,5,1,normal
1393,udp,finger,SF,92188,72,1,0,0,4,1,0,3,0,0,9,4,dos
155,tcp,ftp,RSTO,83,240,1,0,0,2,3,1,4,0,0,1,0,r2l
958,udp,finger,RSTO,5799,22893,0,0,1,5,1,0,3,0,0,2,0,probe
210,tcp,smtp,RSTR,4854,13829,1,1,1,1,1,1,4,0,0,8,0,probe
904,udp,dns,RSTR,1886,5643,0,0,1,0,1,0,0,0,0,9,0,probe
208,icmp,ftp,S0,593,145,1,0,0,6,1,1,5,0,0,6,1,u2r
198,icmp,ftp,REJ,5242,8034,0,1,1,4,0,0,2,0,0,4,2,probe
1050,icmp,telnet,RSTO,4120,16184,1,0,1,4,1,0,0,0,0,9,4,probe
1133,tcp,ssh,S0,2208,12490,0,1,0,6,0,1,2,0,0,8,4,normal
3508,udp,dns,SH,97506,260,0,2,2,5,0,0,4,0,0,0,1,dos
235,icmp,finger,SF,12678,2004,1,0,0,1,0,1,2,0,0,3,1,normal
3867,udp,ftp,SF,98695,23,1,2,2,0,0,0,1,0,0,3,0,dos
3063,tcp,dns,RSTR,124280,287,1,1,1,1,1,0,0,0,0,4,2,dos
1049,udp,finger,SF,7008,9039,0,1,0,6,0,0,1,0,0,1,4,probe
18,tcp,smtp,REJ,706,392,0,1,0,6,5,0,5,0,0,8,0,r2l
364,udp,finger,RSTO,6223,22491,1,0,1,0,0,0,3,0,0,5,4,probe
1602,icmp,telnet,RSTO,28737,271,1,2,2,4,0,0,2,0,0,3,4,dos
948,udp,ftp,REJ,5077,11137,1,1,1,5,1,1,3,0,0,4,0,probe
371,tcp,finger,REJ,1445,1350,0,1,0,6,0,1,4,0,0,8,2,probe
51,icmp,smtp,SH,198,539,1,1,0,3,2,0,2,0,0,0,0,r2l
332,icmp,smtp,REJ,815,660,0,1,0,0,0,1,7,0,1,5,2,u2r
474,icmp,finger,REJ,212,343,0,1,0,0,0,1,5,1,0,0,0,u2r
187,tcp,ssh,SH,5568,11032,0,1,1,6,1,0,1,0,0,0,2,probe
2872,udp,finger,RSTO,144524,335,0,1,1,2,0,0,5,0,0,7,3,dos
285,icmp,eco_i,S0,840,401,0,0,0,5,1,1,3,1,0,6,4,u2r
3484,udp,http,REJ,125370,198,1,1,2,3,0,0,2,0,0,4,1,dos
59,udp,ssh,RSTR,4662,6070,0,1,0,3,0,1,2,0,0,2,3,probe
2721,tcp,telnet,RSTR,105427,275,0,1,0,6,0,0,1,0,0,3,0,dos
142,udp,ssh,RSTO,6327,5610,0,1,1,6,1,1,2,0,0,1,1,probe
535,tcp,eco_i,S0,3117,4992,1,1,0,4,1,0,1,0,0,0,3,probe
934,icmp,dns,RSTO,7437,7560,1,0,0,4,0,0,3,0,0,4,3,probe
282,udp,ssh,RSTR,298,189,0,0,0,4,2,0,4,0,0,3,2,r2l
116,tcp,finger,SF,647,372,1,0,0,6,0,1,9,1,1,9,3,u2r
89,icmp,ssh,SH,674,1004,0,0,0,3,1,1,3,1,1,0,2,u2r
731,udp,eco_i,RSTR,4787,9674,0,0,0,6,1,1,1,0,0,6,0,normal
488,tcp,telnet,REJ,3673,5281,0,1,0,0,1,1,2,0,0,2,1,probe
981,tcp,dns,RSTO,11769,4565,0,1,0,3,1,1,0,0,0,1,0,normal
1426,udp,http,RSTO,2524,4001,1,0,0,1,0,1,1,0,0,8,3,normal
101,udp,http,RSTO,264,473,0,0,0,3,0,1,9,1,0,9,1,u2r
1009,icmp,dns,S0,67882,160,0,1,1,5,1,0,0,0,0,4,1,dos
3461,udp,ftp,S0,66335,239,1,1,1,5,0,0,5,0,0,3,0,dos
40,tcp,telnet,SH,329,483,1,1,0,4,4,1,4,0,0,5,1,r2l
202,udp,finger,SH,100,1128,1,0,0,1,0,1,9,0,1,8,4,u2r
910,tcp,ssh,REJ,1437,17406,0,0,1,1,0,1,4,0,0,2,1,probe
160,icmp,dns,SF,4377,6747,0,0,0,6,0,1,1,0,0,3,0,probe
326,udp,telnet,REJ,595,11134,1,1,1,4,0,1,3,0,0,0,1,probe
1057,tcp,ssh,S0,4030,14319,1,0,1,5,1,0,3,0,0,3,4,probe
379,tcp,http,SH,5983,10327,1,1,0,4,0,0,2,0,0,6,3,probe
908,udp,ftp,RSTR,1292,10177,1,0,1,4,0,1,0,0,0,8,0,probe
588,icmp,telnet,SF,3971,7332,0,1,0,1,0,1,1,0,0,8,4,normal
676,udp,smtp,SF,3355,14355,0,0,0,3,1,1,2,0,0,6,2,probe
918,icmp,finger,SF,5870,19462,0,0,1,3,0,0,2,0,0,6,1,probe
75,tcp,smtp,RSTR,2595,4946,1,0,1,2,0,0,1,0,0,0,4,probe
784,icmp,dns,RSTO,9777,1551,0,1,0,3,0,1,1,0,0,7,3,normal
3069,udp,http,RSTR,149668,250,0,2,2,5,0,0,2,0,0,5,2,dos
807,tcp,smtp,S0,1939,6307,1,1,0,4,0,1,0,0,0,3,1,normal
2188,udp,finger,SH,31562,339,0,2,0,2,1,0,1,0,0,3,1,dos
2461,tcp,finger,REJ,104504,313,1,2,0,6,1,0,5,0,0,8,2,dos
3718,udp,dns,REJ,154442,73,1,2,1,2,1,0,1,0,0,4,3,dos
399,tcp,ssh,RSTO,650,243,0,0,0,0,0,1,8,0,1,4,1,u2r
3264,tcp,telnet,RSTR,122959,310,0,0,1,4,1,0,4,0,0,0,4,dos
231,udp,finger,SH,5173,5892,0,1,1,1,1,1,1,0,0,1,0,probe
1140,udp,smtp,RSTR,5349,11507,1,0,0,3,1,1,0,0,0,0,1,normal
2047,tcp,dns,SF,148395,47,0,0,0,3,1,0,1,0,0,8,2,dos
680,icmp,ssh,SH,6108,7820,0,1,0,0,0,1,2,0,0,0,2,normal
1021,udp,dns,SH,3831,17791,1,1,0,0,0,1,1,0,0,8,1,probe
63,tcp,smtp,RSTR,5587,7054,0,0,0,1,1,0,1,0,0,9,1,probe
964,tcp,smtp,REJ,7332,11756,0,0,1,3,0,0,1,0,0,8,4,probe
330,icmp,eco_i,RSTR,109,1583,0,1,0,0,1,1,4,0,1,2,2,u2r
259,udp,finger,RSTO,2567,14725,0,0,1,4,0,0,1,0,0,2,4,probe
1267,udp,ssh,REJ,8961,11987,0,1,0,6,0,1,0,0,0,8,1,normal
951,udp,ssh,REJ,5184,10607,1,0,0,0,1,1,0,0,0,6,1,normal
1189,tcp,dns,S0,109196,380,0,0,1,4,1,0,3,0,0,1,1,dos
22,udp,ftp,SF,428,537,1,1,0,4,3,1,5,0,0,2,2,r2l
2220,tcp,dns,S0,91388,318,1,0,1,3,0,0,2,0,0,1,1,dos
352,udp,ssh,RSTO,4560,12194,0,1,0,1,1,0,0,0,0,6,2,probe
2625,icmp,smtp,RSTO,43949,13,1,1,1,6,1,0,1,0,0,3,4,dos
3006,icmp,ssh,RSTO,30485,433,0,2,2,0,1,0,3,0,0,1,1,dos
1371,icmp,ftp,SF,10605,10087,0,0,0,3,1,1,0,0,0,5,4,normal
785,udp,telnet,SF,125294,116,0,0,2,4,1,0,4,0,0,5,2,dos
225,tcp,telnet,REJ,4418,11899,1,1,0,0,0,0,4,0,0,2,2,probe
179,tcp,ssh,REJ,649,1226,1,1,0,5,0,1,6,0,1,6,2,u2r
3280,udp,smtp,S0,65025,279,1,2,1,1,0,0,3,0,0,5,1,dos
49,icmp,http,RSTO,170,860,1,1,0,5,5,1,1,0,0,2,4,r2l
90,icmp,eco_i,SF,2269,12756,1,0,1,4,0,0,2,0,0,1,1,probe
1008,tcp,finger,S0,3646,8015,0,1,0,4,0,0,3,0,0,5,1,probe
441,icmp,telnet,SH,753,481,1,1,0,3,0,1,9,0,1,1,1,u2r
286,icmp,dns,SH,2256,4596,1,1,0,1,1,1,1,0,0,5,0,normal
181,tcp,http,S0,457,52,1,0,0,2,3,0,5,0,0,9,1,r2l
201,tcp,telnet,REJ,756,1800,1,0,1,3,1,1,3,0,0,1,4,probe
1454,tcp,ssh,RSTO,130755,197,0,1,0,5,0,0,3,0,0,8,0,dos
1204,icmp,smtp,SF,70794,355,1,0,1,3,0,0,4,0,0,5,0,dos
2767,udp,ssh,S0,58335,344,1,2,0,5,1,0,1,0,0,2,0,dos
77,udp,eco_i,RSTR,1775,7723,1,0,1,5,1,0,4,0,0,5,4,probe
4132,tcp,finger,RSTO,65416,194,0,1,0,2,1,0,5,0,0,9,1,dos
1206,udp,dns,SF,9966,7514,1,0,0,4,1,1,1,0,0,5,2,normal
857,tcp,dns,SH,3428,5572,1,0,0,3,1,0,1,0,0,4,3,probe
395,udp,smtp,RSTO,1165,782,1,0,0,4,1,1,6,1,0,0,3,u2r
1065,udp,smtp,SH,2267,1293,1,1,1,4,0,0,4,0,0,8,2,probe
306,udp,smtp,RSTR,345,154,0,0,0,5,5,1,2,0,0,7,1,r2l
145,udp,eco_i,REJ,763,1033,0,1,0,3,1,1,3,0,1,2,2,u2r
579,udp,eco_i,S0,10525,10967,0,1,0,6,0,1,0,0,0,2,2,normal
672,udp,ssh,RSTR,4732,8309,0,1,0,4,1,1,2,0,0,3,2,probe
478,udp,smtp,RSTO,8838,7454,0,1,0,1,0,1,0,0,0,1,0,normal
304,tcp,eco_i,SH,297,56,1,0,0,6,2,0,2,0,0,2,4,r2l
1056,icmp,finger,REJ,6690,4379,1,1,0,6,0,0,4,0,0,5,4,probe
2004,udp,eco_i,REJ,83050,361,1,0,1,6,1,0,4,0,0,7,0,dos
304,tcp,dns,RSTO,438,484,1,1,0,4,1,1,5,1,0,5,1,u2r
957,udp,ftp,RSTR,4437,5733,0,0,0,6,0,1,2,0,0,3,2,normal
91,udp,ssh,RSTO,687,967,0,0,0,3,4,0,3,0,0,2,3,r2l
1505,tcp,ssh,RSTO,55213,378,0,0,1,1,1,0,1,0,0,2,4,dos
136,tcp,smtp,RSTO,2131,787,1,0,0,1,0,1,2,0,0,0,1,normal
1040,icmp,finger,REJ,20374,4,0,2,0,4,0,0,4,0,0,4,0,dos
1136,tcp,ftp,SF,65176,1,0,2,1,3,0,0,2,0,0,8,2,dos
3418,tcp,ftp,SF,141455,347,1,2,2,6,0,0,3,0,0,3,3,dos
214,icmp,finger,RSTO,82,521,0,1,0,6,1,1,8,1,1,2,3,u2r
3625,udp,dns,RSTR,117172,216,1,2,2,5,0,0,0,0,0,4,2,dos
1139,udp,eco_i,RSTO,122967,243,0,2,2,1,1,0,3,0,0,8,1,dos
2395,udp,eco_i,SF,49602,355,0,0,1,6,1,0,5,0,0,0,4,dos
62,icmp,finger,SH,4244,14281,0,0,1,0,1,1,3,0,0,4,2,probe
2372,icmp,http,REJ,54800,235,0,2,0,4,1,0,4,0,0,8,4,dos
955,tcp,ssh,SF,6626,16733,0,1,0,1,0,1,1,0,0,9,3,probe
1565,icmp,telnet,SF,119035,359,0,2,2,4,0,0,2,0,0,5,4,dos
3434,icmp,dns,RSTR,28856,25,1,2,2,3,0,0,4,0,0,8,0,dos
311,udp,http,S0,616,345,1,1,0,3,3,0,4,0,0,2,3,r2l
1031,udp,eco_i,REJ,711,11421,1,0,1,6,0,1,2,0,0,4,0,probe
793,tcp,eco_i,RSTR,4289,14676,0,1,0,6,1,1,2,0,0,2,2,normal
1136,icmp,finger,S0,8797,5060,0,0,0,5,1,1,2,0,0,2,1,normal
3164,tcp,http,SH,23267,206,0,2,2,0,0,0,5,0,0,0,0,dos
894,tcp,telnet,SF,4640,6024,1,0,1,1,1,0,1,0,0,0,1,probe
463,icmp,telnet,RSTR,5235,9422,0,0,1,5,0,1,2,0,0,6,4,probe
3059,tcp,finger,SH,39459,202,1,0,1,0,0,0,0,0,0,5,0,dos
1457,tcp,finger,REJ,137366,34,0,2,2,0,1,0,1,0,0,2,3,dos
2187,icmp,eco_i,REJ,156798,61,1,1,0,0,1,0,1,0,0,5,0,dos
240,udp,smtp,S0,481,285,1,0,0,2,0,1,8,1,1,6,1,u2r
2603,udp,dns,REJ,75149,282,1,1,0,0,0,0,5,0,0,0,3,dos
261,udp,finger,RSTO,782,1347,1,0,0,6,0,1,7,1,1,9,3,u2r
473,udp,telnet,REJ,13219,15735,0,1,0,2,1,1,0,0,0,9,2,normal
631,icmp,telnet,SF,1534,13951,0,1,1,0,1,1,2,0,0,3,1,probe
91,udp,eco_i,RSTR,559,878,1,0,0,3,2,1,2,0,0,1,3,r2l
117,tcp,telnet,RSTO,4985,6530,1,0,0,1,1,1,0,0,0,8,2,probe
3754,icmp,smtp,RSTR,113600,354,0,0,2,1,1,0,2,0,0,6,3,dos
778,icmp,finger,S0,1415,12758,1,1,0,4,0,1,2,0,0,4,3,probe
168,icmp,finger,SH,575,623,1,1,0,1,0,1,9,1,1,8,3,u2r
818,icmp,dns,REJ,7098,5213,0,0,0,0,1,1,1,0,0,4,1,probe
3145,udp,smtp,REJ,168147,363,0,0,0,5,1,0,0,0,0,6,0,dos
163,tcp,finger,SH,1788,115,1,0,0,0,0,1,3,1,0,3,3,u2r
140,tcp,eco_i,S0,311,549,0,1,0,1,4,0,5,0,0,3,3,r2l
2398,tcp,finger,RSTO,108967,253,1,0,2,2,1,0,1,0,0,7,3,dos
848,udp,eco_i,S0,3951,17989,1,1,1,3,0,0,3,0,0,1,1,probe
1000,tcp,ssh,REJ,964,10468,0,1,0,3,0,1,1,0,0,0,3,normal
305,udp,http,REJ,515,200,1,1,0,2,2,0,1,0,0,5,2,r2l
721,icmp,ftp,SF,7030,7470,0,1,0,2,0,1,1,0,0,5,3,normal
638,udp,dns,S0,7495,14180,0,0,1,0,0,1,3,0,0,2,2,probe
1479,udp,ftp,S0,10654,10517,1,0,0,1,1,1,0,0,0,5,4,normal
159,tcp,finger,SF,472,739,0,1,0,0,4,0,5,0,0,8,3,r2l
1026,tcp,telnet,SH,8432,8433,1,1,0,6,1,1,0,0,0,7,2,normal
3066,tcp,ssh,SH,138386,247,1,1,2,0,0,0,3,0,0,6,2,dos
373,icmp,http,SF,4574,7115,0,0,0,6,1,1,1,0,0,8,3,probe
1543,icmp,dns,S0,133733,74,1,0,0,2,1,0,3,0,0,3,3,dos
968,udp,dns,SF,3373,21811,0,1,0,0,0,1,4,0,0,1,0,probe
448,udp,dns,SH,6973,9578,0,0,0,3,0,0,4,0,0,5,3,probe
241,udp,dns,RSTR,4961,4629,0,0,0,6,0,1,0,0,0,2,0,probe
2958,udp,ssh,REJ,41994,174,0,1,0,1,0,0,3,0,0,7,4,dos
369,tcp,telnet,RSTO,5298,9228,1,0,0,6,0,1,1,0,0,1,1,normal
684,icmp,finger,SH,7838,5197,0,0,0,4,0,1,2,0,0,4,1,normal
484,icmp,telnet,SF,4752,9183,1,0,0,0,1,0,2,0,0,2,3,probe
1071,icmp,smtp,SH,5586,11266,0,1,1,6,0,1,1,0,0,3,0,probe
282,udp,dns,S0,831,3234,1,1,0,1,0,1,0,0,0,2,4,normal
616,udp,eco_i,SH,2803,1473,1,0,1,6,0,1,3,0,0,0,4,probe
219,tcp,ftp,SF,5279,5625,1,0,1,1,0,0,2,0,0,7,1,probe
1803,tcp,telnet,SH,128633,39,0,2,1,1,1,0,3,0,0,4,1,dos
180,udp,eco_i,RSTO,530,1588,1,0,0,2,0,1,6,1,1,0,3,u2r
1079,tcp,eco_i,RSTR,119731,181,0,1,0,1,0,0,4,0,0,7,1,dos
542,udp,ftp,S0,4076,4704,1,1,1,3,0,0,3,0,0,7,4,probe
289,tcp,dns,SF,1006,2261,1,1,0,2,1,1,1,0,0,2,2,probe
2115,tcp,telnet,RSTR,36728,67,1,2,2,3,1,0,2,0,0,6,0,dos
4637,tcp,ssh,SF,75836,350,0,2,1,6,1,0,3,0,0,7,2,dos
1152,udp,ssh,RSTR,77991,338,1,2,0,0,0,0,5,0,0,5,2,dos
861,icmp,ssh,SF,1952,10926,0,0,1,0,1,0,3,0,0,3,3,probe
897,udp,ftp,RSTR,1870,6406,1,1,0,5,0,1,2,0,0,7,1,normal
702,icmp,ftp,REJ,5250,13895,1,1,1,5,0,0,0,0,0,4,1,probe
995,icmp,telnet,REJ,8537,3615,0,0,0,1,0,1,0,0,0,2,2,normal
435,tcp,telnet,SH,2145,2141,0,0,0,0,0,1,2,0,0,5,2,probe
396,udp,eco_i,SH,3272,6988,1,0,0,4,0,0,2,0,0,9,3,probe
313,tcp,dns,S0,797,1062,1,0,0,1,1,1,7,0,1,6,0,u2r
317,tcp,dns,S0,111,227,1,0,0,4,2,0,3,0,0,3,0,r2l
149,icmp,finger,SH,99,349,1,1,0,0,4,0,2,0,0,0,4,r2l
222,udp,finger,RSTR,153,68,1,0,0,3,3,0,2,0,0,1,4,r2l
1155,tcp,ftp,SH,8187,4859,0,1,0,0,0,1,2,0,0,7,1,normal
494,udp,eco_i,S0,2563,15255,1,1,1,1,0,1,4,0,0,4,2,probe
1087,udp,dns,RSTO,1537,6856,1,0,0,0,0,1,4,0,0,6,0,probe
1086,tcp,dns,REJ,12815,11282,0,0,0,6,1,1,0,0,0,0,3,normal
54,icmp,dns,SH,1546,672,0,0,0,3,1,1,3,0,1,4,0,u2r
3335,icmp,finger,RSTR,77865,357,1,2,2,6,0,0,1,0,0,5,3,dos
1454,icmp,ssh,SH,14328,310,0,2,2,6,1,0,1,0,0,3,0,dos
979,udp,finger,REJ,5356,2259,0,1,0,2,0,1,2,0,0,8,1,normal
205,udp,eco_i,RSTR,5900,2679,1,1,1,3,0,0,2,0,0,0,3,probe
2473,tcp,eco_i,RSTO,25721,49,0,2,2,6,0,0,3,0,0,5,1,dos
111,tcp,dns,SF,573,168,0,0,0,4,2,0,2,0,0,9,1,r2l
977,icmp,finger,RSTR,3612,13456,0,1,1,6,1,0,3,0,0,8,4,probe
853,tcp,http,SH,3002,360,0,1,0,6,1,1,1,0,0,8,3,normal
1017,tcp,smtp,SF,150202,180,0,0,2,2,0,0,0,0,0,3,4,dos
705,tcp,http,RSTR,129210,51,1,1,2,5,1,0,5,0,0,8,3,dos
1424,udp,eco_i,REJ,5576,7335,0,0,0,0,1,1,1,0,0,9,3,normal
2055,icmp,http,SF,64914,157,0,2,2,1,1,0,1,0,0,6,4,dos
4638,tcp,eco_i,SF,74781,427,1,1,1,0,1,0,4,0,0,3,2,dos
1824,udp,http,RSTO,34151,122,1,0,1,4,0,0,5,0,0,8,3,dos
297,udp,eco_i,RSTR,467,15170,1,0,1,6,0,0,0,0,0,5,2,probe
38,icmp,http,S0,189,415,1,1,0,1,2,1,5,0,0,2,2,r2l
452,udp,http,RSTO,2314,18502,1,0,0,1,0,1,2,0,0,3,3,probe
45,tcp,dns,SH,388,427,0,1,0,6,5,1,6,0,0,8,1,r2l
651,icmp,smtp,S0,1940,13778,0,0,1,3,1,1,4,0,0,4,1,probe
199,tcp,eco_i,RSTO,1558,8437,1,0,0,4,1,0,1,0,0,4,2,probe
949,udp,finger,SF,2911,21855,1,1,0,3,0,1,2,0,0,7,1,probe
4531,icmp,eco_i,RSTR,49972,248,1,1,2,5,0,0,4,0,0,8,4,dos
158,icmp,ssh,SF,4516,12576,0,1,1,5,0,0,2,0,0,7,0,probe
3360,udp,telnet,S0,115520,94,1,0,1,4,1,0,3,0,0,3,4,dos
3782,tcp,http,SH,92073,296,0,1,0,6,1,0,1,0,0,8,2,dos
161,udp,dns,SF,335,1047,1,0,0,3,5,1,1,0,0,5,3,r2l
275,udp,http,SF,2391,14336,0,0,0,3,0,1,2,0,0,6,1,probe
408,icmp,http,SH,2732,17497,0,0,1,6,0,0,4,0,0,7,1,probe
3719,udp,dns,RSTR,99422,257,0,2,0,0,0,0,0,0,0,2,3,dos
139,icmp,dns,RSTR,203,926,1,0,0,1,3,0,4,0,0,5,2,r2l
2829,udp,telnet,RSTR,16654,46,1,1,2,2,1,0,0,0,0,6,0,dos
210,tcp,ftp,RSTO,237,837,0,0,0,0,2,1,2,0,0,6,4,r2l
334,tcp,http,RSTR,2900,17677,1,1,1,4,0,1,1,0,0,4,1,probe
647,icmp,dns,REJ,2132,13526,1,1,0,2,1,1,0,0,0,1,1,normal
220,icmp,dns,REJ,502,361,0,0,0,0,4,0,6,0,0,4,1,r2l
1349,udp,dns,RSTR,9434,11633,1,0,0,4,0,1,2,0,0,3,2,normal
2250,udp,telnet,SH,82520,142,0,0,2,1,0,0,2,0,0,3,4,dos
1010,tcp,finger,S0,1268,13654,0,0,1,4,0,1,4,0,0,3,3,probe
2703,tcp,telnet,RSTO,86840,103,0,0,1,3,0,0,4,0,0,3,2,dos
958,udp,eco_i,REJ,4104,15459,1,0,0,1,0,1,0,0,0,2,2,normal
516,udp,dns,SF,1798,147,0,0,0,0,1,1,4,1,1,8,3,u2r
3490,udp,http,SF,57026,198,0,2,1,3,0,0,5,0,0,1,3,dos
765,udp,dns,SF,1836,5402,0,1,1,1,0,0,1,0,0,1,3,probe
354,udp,http,SF,9299,13374,1,0,0,6,0,1,2,0,0,4,4,normal
2585,tcp,ssh,S0,127454,383,0,0,1,6,0,0,5,0,0,8,1,dos
22,icmp,eco_i,S0,1171,742,0,1,0,6,1,1,3,1,1,5,1,u2r
336,icmp,ftp,S0,1735,23101,0,0,1,4,0,0,2,0,0,7,3,probe
25,tcp,telnet,RSTO,410,330,1,0,0,2,5,0,6,0,0,8,0,r2l
3985,icmp,eco_i,S0,166433,155,1,1,1,6,0,0,0,0,0,8,3,dos
1574,tcp,dns,SF,135875,57,1,0,1,2,1,0,0,0,0,0,0,dos
128,udp,eco_i,SH,6427,2733,0,1,0,2,0,1,0,0,0,5,4,normal
981,tcp,smtp,REJ,6475,4314,1,0,0,6,1,1,0,0,0,6,3,normal
1046,icmp,eco_i,REJ,1259,9352,1,0,0,4,0,1,1,0,0,1,0,normal
3872,udp,dns,SF,68522,105,1,0,1,3,0,0,3,0,0,8,0,dos
40,icmp,ssh,SH,398,850,0,1,0,5,2,1,5,0,0,5,1,r2l
106,icmp,http,RSTR,3068,11387,0,0,0,6,1,1,0,0,0,2,2,normal
867,udp,dns,SH,3835,7208,1,1,0,6,1,1,1,0,0,8,1,probe
118,udp,eco_i,SF,4108,19894,1,0,0,1,1,1,3,0,0,4,0,probe
2513,tcp,ssh,RSTO,63023,150,1,2,1,3,0,0,3,0,0,2,4,dos
611,tcp,http,SH,12233,264,0,0,0,2,1,1,2,0,0,6,4,normal
2864,tcp,ftp,RSTR,15812,94,0,2,0,1,1,0,4,0,0,9,0,dos
263,icmp,telnet,S0,332,92,1,0,0,3,2,1,2,0,0,0,3,r2l
346,tcp,http,RSTO,625,1297,1,1,0,2,1,1,6,1,1,7,3,u2r
876,icmp,ftp,RSTO,5133,4830,1,1,0,4,0,0,3,0,0,7,0,probe
972,udp,finger,RSTO,1206,8032,1,0,0,2,1,1,0,0,0,2,2,normal
212,udp,telnet,SH,4515,4529,0,1,0,5,0,1,1,0,0,2,0,normal
658,icmp,dns,RSTR,5683,16363,1,0,1,1,1,0,0,0,0,0,2,probe
485,icmp,smtp,REJ,768,7708,1,0,0,1,0,1,0,0,0,8,0,normal
793,tcp,telnet,RSTR,7906,20614,1,0,0,0,1,1,0,0,0,6,1,probe
730,icmp,http,RSTR,10141,9190,1,0,0,0,0,1,2,0,0,2,3,normal
162,icmp,ftp,RSTO,4174,7944,0,1,0,3,1,0,2,0,0,9,3,probe
589,icmp,finger,SF,1413,8811,0,0,1,1,1,1,4,0,0,3,3,probe
655,udp,ssh,SF,1335,8602,1,0,0,1,1,1,1,0,0,1,4,probe
1027,tcp,http,REJ,3645,2763,0,1,0,4,0,0,1,0,0,2,4,probe
317,icmp,telnet,RSTO,1075,1202,0,0,0,1,0,1,6,1,0,5,2,u2r
149,tcp,http,SH,317,581,1,1,0,4,3,0,6,0,0,0,4,r2l
31,udp,ftp,S0,1605,838,1,1,0,2,1,1,8,1,0,4,3,u2r
